[0] : -0.1689,-0.0573,0.9907,2.3880,-5.4244,1.6479,290.8815,272.8888,-206.9157,0.0249
[0] : -0.1531,0.0057,0.9965,1.9836,-4.9896,0.3280,299.8778,269.8901,-203.9169,0.0248
[0] : -0.1279,-0.0005,0.9967,2.5253,-4.7302,-1.4266,299.8778,269.8901,-203.9169,0.0249
[0] : -0.1044,-0.0427,0.9893,3.8757,-3.7002,-0.3433,314.8717,266.8913,-194.9206,0.0249
[0] : -0.1703,-0.0168,0.9581,3.4103,-3.2348,-0.0152,68.9719,344.8595,-17.9926,0.0249
[0] : -0.1439,-0.0266,1.0013,3.7612,-1.5258,-0.1296,302.8766,263.8925,-206.9157,0.0249
[0] : -0.1607,-0.0578,1.0135,3.2882,-4.8828,-3.0670,49.4798,346.3589,-31.4871,0.0249
[0] : -0.1291,-0.0203,1.0067,1.4877,-5.0201,-4.9438,310.3736,268.3907,-202.4175,0.0249
[0] : -0.1979,-0.0216,0.9820,3.5858,-3.8528,-2.0675,301.3772,274.3882,-208.4151,0.0249
[0] : -0.1298,-0.0470,0.9908,4.5013,-1.8234,-5.7830,61.4749,328.3663,-52.4786,0.0249
[0] : -0.1025,-0.0057,0.9861,1.2359,-3.4408,-7.7667,298.3785,274.3882,-205.4163,0.0249
[0] : -0.1707,-0.0138,0.9794,2.4871,-5.3863,-6.3705,47.9804,320.8693,-53.9780,0.0251
[0] : -0.1539,-0.0471,0.9862,3.7918,-6.0195,-11.9323,292.3809,277.3870,-202.4175,0.0249
[0] : -0.1268,-0.0266,0.9766,3.9825,-5.5236,-12.2222,292.3809,277.3870,-202.4175,0.0249
[0] : -0.1644,-0.0524,0.9927,3.8375,-3.5400,-8.8195,280.3858,274.3882,-205.4163,0.0249
[0] : -0.1530,-0.0621,1.0021,2.5100,-6.1035,-9.6359,280.3858,274.3882,-205.4163,0.0253
[0] : -0.1394,0.0006,1.0153,4.1656,-7.7133,-13.4277,280.3858,268.3907,-211.4139,0.0249
[0] : -0.1756,-0.0135,0.9752,5.2947,-6.1950,-10.2920,280.3858,268.3907,-211.4139,0.0248
[0] : -0.1271,-0.0054,0.9582,1.4343,-2.8610,-5.8898,289.3821,283.3846,-202.4175,0.0248
[0] : -0.1154,-0.0490,1.0128,0.9918,-5.9814,-11.0244,289.3821,283.3846,-202.4175,0.0251
[0] : -0.0997,-0.0334,1.0169,1.5335,-9.0560,-21.6979,281.8852,281.8852,-215.9120,0.0249
[0] : -0.1722,-0.0340,0.9970,8.3007,-4.2877,-24.8107,73.4700,364.3516,-22.4908,0.0248
[0] : -0.1100,-0.0376,0.9744,10.8718,1.0986,-23.6511,47.9804,329.8656,-56.9768,0.0249
[0] : -0.1270,-0.0042,1.0260,6.6375,-0.0534,-29.4418,283.3846,280.3858,-211.4139,0.0249
[0] : -0.1864,-0.0346,1.0178,2.9067,-4.8294,-24.5742,53.9780,359.8534,-32.9865,0.0249
[0] : -0.1414,0.0106,0.9756,0.1296,-6.3095,-12.3062,280.3858,295.3797,-208.4151,0.0248
[0] : -0.1582,0.0184,0.9740,0.7476,-3.0975,-9.3917,49.4798,364.3516,-25.4896,0.0249
[0] : -0.0889,-0.0532,1.0677,1.3427,-2.9144,-22.7279,265.3919,307.3748,-208.4151,0.0250
[0] : -0.1833,-0.0692,1.0377,2.3117,-12.0468,-23.6968,265.3919,307.3748,-208.4151,0.0249
[0] : -0.1228,-0.0238,0.9204,-0.0915,-11.9934,-10.8413,266.8913,302.8766,-209.9145,0.0249
[0] : -0.1173,-0.0641,0.9132,5.6838,-9.5443,-11.9781,266.8913,302.8766,-209.9145,0.0250
[0] : -0.0791,-0.0491,0.9317,9.5977,-5.0735,-28.5110,251.8974,302.8766,-227.9072,0.0249
[0] : -0.1666,-0.0795,0.9947,4.4403,-4.3182,-32.1578,251.8974,302.8766,-227.9072,0.0250
[0] : -0.1224,-0.0230,0.9712,1.4801,-3.6315,-18.4631,259.3943,322.3687,-214.4127,0.0249
[0] : -0.0919,-0.0063,0.9985,6.7749,-6.4544,-20.5383,259.3943,322.3687,-214.4127,0.0249
[0] : -0.0975,-0.0775,1.0523,10.0402,-8.5830,-28.0380,41.9829,389.8412,2.9987,0.0249
[0] : -0.1420,-0.0472,0.9870,8.6441,-6.2026,-19.3405,242.9010,317.8705,-212.9133,0.0249
[0] : -0.1475,-0.0149,0.9887,0.0839,-3.8070,-14.9230,38.9841,383.8437,-5.9975,0.0249
[0] : -0.0327,-0.0203,1.0192,-3.7155,-8.6059,-14.3051,233.9047,326.8669,-218.9108,0.0249
[0] : -0.0512,-0.0694,1.0382,4.4555,-15.8691,-39.7796,34.4859,394.3394,19.4920,0.0249
[0] : -0.1677,-0.0223,0.9760,10.5209,-16.3421,-37.2848,229.4066,331.3650,-238.4029,0.0248
[0] : -0.1903,-0.0590,0.9574,7.3089,-9.8342,-30.8609,47.9804,404.8351,-5.9975,0.0249
[0] : -0.0870,0.0006,0.9647,-3.7536,-9.3383,-22.8729,224.9084,326.8669,-218.9108,0.0249
[0] : -0.0066,-0.0372,1.0096,-1.6174,-10.9558,-33.0352,224.9084,326.8669,-218.9108,0.0249
[0] : -0.1514,-0.0320,1.0154,11.6500,-11.8789,-38.6734,211.4139,331.3650,-238.4029,0.0249
[0] : -0.0858,-0.1016,0.9442,11.0855,-8.8500,-21.0494,211.4139,331.3650,-238.4029,0.0249
[0] : -0.1264,0.0149,0.9820,-2.4719,-4.1122,-13.7023,25.4896,415.3309,31.4871,0.0249
[0] : -0.0613,-0.0185,1.0121,-4.5623,-5.2947,-15.9683,196.4200,334.3638,-229.4066,0.0248
[0] : -0.1148,-0.0704,1.0185,7.1029,-8.2473,-25.7720,23.9902,428.8254,71.9706,0.0249
[0] : -0.1101,-0.0552,0.9896,8.2931,-5.8670,-25.6652,191.9218,350.8571,-239.9023,0.0249
[0] : -0.0639,-0.0286,1.0131,-6.7214,-2.9907,-19.3786,194.9206,353.8559,-227.9072,0.0249
[0] : -0.0749,-0.0172,1.0007,-12.1307,-4.3792,-13.3132,194.9206,353.8559,-227.9072,0.0249
[0] : -0.0374,-0.0220,0.9802,-2.6016,-8.0184,-15.8233,193.4212,352.3565,-238.4029,0.0248
[0] : -0.0668,-0.0960,1.0225,9.5291,-12.5122,-31.1050,193.4212,352.3565,-238.4029,0.0249
[0] : -0.1029,-0.1066,0.9678,15.1062,-12.7868,-45.4788,175.4285,361.3528,-235.4041,0.0251
[0] : -0.1404,-0.1079,0.9428,3.7231,-2.3422,-38.4902,175.4285,361.3528,-235.4041,0.0249
[0] : -0.1020,-0.0653,0.9722,-14.3966,2.6779,-36.5371,178.4273,364.3516,-229.4066,0.0248
[0] : -0.0145,-0.0070,1.0422,-12.9547,-1.4953,-42.4728,14.9938,455.8144,86.9645,0.0249
[0] : -0.0333,-0.0983,1.0164,6.0119,-4.5318,-54.4662,151.4383,370.3492,-232.4053,0.0248
[0] : -0.1113,-0.0457,0.9780,13.7863,0.1754,-44.8303,7.4969,454.3150,97.4603,0.0250
[0] : -0.1269,-0.0681,0.9904,2.4414,0.1831,-21.2173,152.9377,371.8486,-221.9096,0.0248
[0] : -0.0664,-0.0417,0.9921,-4.0435,2.6016,-14.2669,4.4981,469.3088,115.4529,0.0248
[0] : -0.0200,-0.0346,1.0422,5.4244,1.0833,-31.5093,145.4407,379.3455,-229.4066,0.0248
[0] : -0.0280,-0.0333,1.0280,21.5988,-2.9754,-51.1703,0.0000,467.8095,131.9462,0.0248
[0] : -0.0591,-0.0562,1.0010,22.3846,-6.1416,-37.6052,0.0000,467.8095,131.9462,0.0247
[0] : -0.1385,-0.0693,0.9508,7.6522,-2.1286,-18.2800,124.4493,376.3467,-247.3992,0.0253
[0] : 0.0145,-0.0504,1.0115,3.7689,-3.8528,-18.2571,124.4493,376.3467,-247.3992,0.0249
[0] : -0.0139,-0.0498,1.0151,8.7661,-4.2724,-31.4712,122.9499,374.8473,-239.9023,0.0250
[0] : -0.0368,-0.0407,0.9974,7.1868,-6.2255,-34.4772,122.9499,374.8473,-239.9023,0.0249
[0] : -0.0521,-0.0662,0.9818,0.6103,-10.3073,-32.3257,109.4554,379.3455,-238.4029,0.0248
[0] : -0.0739,-0.0912,0.9845,-4.0664,-8.9950,-26.0391,109.4554,379.3455,-238.4029,0.0249
[0] : -0.0791,-0.0234,0.9704,-11.8865,-5.7525,-24.9786,100.4590,385.3431,-250.3980,0.0251
[0] : -0.0383,-0.0070,0.9973,-7.8659,-5.4092,-28.5034,-35.9853,479.8046,188.9230,0.0248
[0] : -0.0283,-0.0393,0.9883,2.1362,-5.7144,-36.2472,94.4615,376.3467,-244.4004,0.0248
[0] : -0.0625,-0.0542,0.9562,3.0746,-5.3634,-37.9180,-19.4920,472.3076,178.4273,0.0248
[0] : -0.0222,-0.0461,0.9249,-0.0534,-4.6234,-35.0875,68.9719,389.8412,-227.9072,0.0248
[0] : -0.0366,-0.0493,0.9252,-3.4713,-0.5645,-37.8570,158.9352,482.8034,230.9059,0.0248
[0] : -0.0845,-0.1040,1.0291,-11.9628,2.3880,-46.3638,74.9694,389.8412,-233.9047,0.0248
[0] : -0.0741,-0.0128,1.0460,2.8381,5.6152,-41.7861,181.4261,481.3040,232.4053,0.0247
[0] : -0.0641,-0.1018,1.0563,0.6942,0.0152,-36.1480,-16.4932,493.2991,217.4114,0.0249
[0] : -0.0302,-0.0567,1.0554,4.2266,-5.0506,-31.1050,65.9731,398.8376,-230.9059,0.0248
[0] : -0.0031,-0.0719,1.0260,6.5002,-7.1334,-35.5987,-32.9865,488.8009,251.8974,0.0247
[0] : -0.0619,-0.0769,1.0077,11.7263,-6.7825,-41.8395,50.9792,386.8424,-236.9035,0.0251
[0] : -0.0535,-0.0792,0.9935,15.1977,-4.4097,-39.7644,-37.4847,496.2979,256.3955,0.0248
[0] : -0.0382,-0.0801,1.0234,15.0909,-6.4086,-39.7338,41.9829,389.8412,-239.9023,0.0248
[0] : -0.0195,-0.0527,0.9845,10.8947,-8.6746,-43.4417,-44.9816,482.8034,290.8815,0.0247
[0] : -0.0043,-0.0854,1.0218,6.5231,-8.3847,-50.1022,16.4932,385.3431,-241.4017,0.0250
[0] : -0.0632,-0.0728,1.0146,7.7209,-10.6430,-55.2291,16.4932,385.3431,-241.4017,0.0248
[0] : -0.0277,-0.0446,0.9962,4.2037,-11.6271,-48.1719,13.4945,376.3467,-248.8986,0.0248
[0] : -0.0193,-0.0187,0.9985,2.8610,-7.5531,-40.3518,-1.4993,379.3455,-241.4017,0.0247
[0] : -0.0017,-0.0299,1.0157,0.8544,-8.5372,-31.3415,-70.4713,472.3076,337.3626,0.0247
[0] : 0.0157,-0.0288,1.0255,2.3345,-8.4152,-30.3039,-4.4981,379.3455,-241.4017,0.0249
[0] : -0.0307,-0.0897,1.0068,6.0653,-6.3705,-34.6908,-68.9719,470.8082,338.8620,0.0250
[0] : -0.0306,-0.0415,0.9763,5.1422,-4.5547,-30.0216,-68.9719,470.8082,338.8620,0.0248
[0] : -0.0232,-0.0311,0.9855,0.4272,-2.7847,-27.4734,-25.4896,370.3492,-247.3992,0.0247
[0] : 0.0360,-0.0614,0.9899,-0.0305,-4.6768,-31.9595,-25.4896,370.3492,-247.3992,0.0248
[0] : -0.0207,-0.0586,0.9714,-0.7095,-6.1111,-36.5219,-19.4920,370.3492,-250.3980,0.0248
[0] : -0.0013,-0.0203,0.9839,-3.5934,-4.0893,-34.6374,-19.4920,370.3492,-250.3980,0.0248
[0] : -0.0063,0.0000,0.9679,-6.2713,-4.8675,-29.6783,-53.9780,362.8522,-254.8962,0.0248
[0] : 0.0318,-0.0261,1.0003,-6.6528,-4.4860,-27.7023,-53.9780,362.8522,-254.8962,0.0248
[0] : 0.0522,-0.0366,1.0187,-3.0288,-7.8048,-42.1218,-47.9804,368.8498,-242.9010,0.0249
[0] : -0.0073,-0.0653,0.9728,3.8146,-10.8032,-49.7283,-88.4639,448.3174,388.3418,0.0248
[0] : -0.0369,-0.0387,1.0010,-1.0375,-6.5155,-44.2199,-55.4774,373.3479,-244.4004,0.0249
[0] : 0.0187,-0.0221,1.0283,-1.5945,-3.3340,-42.5796,-80.9670,425.8266,407.8339,0.0247
[0] : 0.0311,-0.0548,1.0262,-0.2059,-7.5912,-55.0384,-77.9682,356.8547,-233.9047,0.0252
[0] : 0.0385,-0.0970,1.0545,9.7961,-9.3460,-75.3173,-68.9719,407.8339,446.8180,0.0248
[0] : 0.0253,-0.0365,0.9789,12.4511,-12.2604,-83.9767,-94.4615,343.3601,-244.4004,0.0251
[0] : -0.0408,-0.0014,0.9636,5.7067,-12.2146,-68.3670,-76.4688,409.3333,454.3150,0.0248
[0] : -0.0374,-0.0230,0.9669,2.9830,-5.7449,-56.9763,-76.4688,409.3333,454.3150,0.0248
[0] : 0.0015,-0.0042,1.0197,12.1307,1.2283,-59.0667,-103.4578,331.3650,-256.3955,0.0248
[0] : 0.1156,-0.0718,1.0396,19.5541,3.4484,-66.1239,-103.4578,331.3650,-256.3955,0.0249
[0] : 0.0426,-0.0416,0.9850,21.2097,4.2572,-67.8176,-128.9474,323.8681,-239.9023,0.0249
[0] : 0.0054,0.0075,0.9541,14.0380,1.9378,-55.3283,-128.9474,323.8681,-239.9023,0.0249
[0] : 0.0052,0.0232,0.9649,9.0942,3.9215,-49.8123,-136.4444,304.3760,-247.3992,0.0249
[0] : 0.0255,-0.0034,1.0310,10.0173,7.3623,-54.8171,-136.4444,304.3760,-247.3992,0.0249
[0] : 0.0427,0.0186,1.0219,16.4108,9.0179,-65.5593,-145.4407,295.3797,-250.3980,0.0248
[0] : 0.0135,-0.0302,1.0034,14.3814,6.0424,-67.2683,-104.9572,296.8791,470.8082,0.0248
[0] : 0.0076,-0.0518,0.9650,8.8577,2.9373,-64.0716,-160.4346,286.3833,-256.3955,0.0248
[0] : -0.0341,-0.0236,0.9987,5.1345,0.2288,-65.8416,-101.9584,281.8852,488.8009,0.0248
[0] : -0.0169,0.0496,1.0010,7.3471,-1.0757,-68.5501,-164.9328,263.8925,-254.8962,0.0249
[0] : 0.0013,0.0351,1.0085,11.9781,-1.1672,-65.6356,-112.4542,271.3894,487.3015,0.0249
[0] : 0.0007,-0.0025,0.9801,9.1857,-4.8751,-57.0983,-11.9951,368.8498,602.7545,0.0248
[0] : 0.0651,0.0057,0.9899,-0.7171,-7.2555,-45.3796,-203.9169,254.8962,-260.8937,0.0249
[0] : 0.0122,-0.0070,1.0094,-8.4075,-11.6577,-46.6842,-47.9804,353.8559,602.7545,0.0249
[0] : 0.0203,-0.0178,1.0051,-5.7678,-8.1253,-48.1872,-193.4212,250.3980,-253.3968,0.0249
[0] : 0.0057,0.0107,0.9882,-3.0822,-0.7247,-46.9894,-47.9804,338.8620,602.7545,0.0253
[0] : 0.0372,0.0344,0.9828,-5.1269,-3.5705,-37.7197,-217.4114,232.4053,-250.3980,0.0249
[0] : 0.1043,0.0263,0.9918,-9.9716,-7.4539,-37.8189,-217.4114,232.4053,-250.3980,0.0254
[0] : 0.0502,0.0015,0.9872,-5.9204,-7.5836,-62.7441,-212.9133,227.9072,-248.8986,0.0249
[0] : -0.0134,0.0033,0.9805,-5.8288,-5.8059,-58.2962,-212.9133,227.9072,-248.8986,0.0248
[0] : -0.0178,0.0277,1.0071,-3.8070,-3.6697,-61.6989,-217.4114,205.4163,-253.3968,0.0249
[0] : -0.0159,-0.0063,1.0195,-2.4261,-7.0571,-56.5567,-86.9645,215.9120,512.7911,0.0249
[0] : 0.0703,-0.0033,1.0086,7.6980,-6.8817,-84.3582,-227.9072,182.9255,-242.9010,0.0249
[0] : 0.0193,0.0066,1.0115,10.5209,-5.2108,-100.2578,-76.4688,208.4151,514.2905,0.0248
[0] : -0.0050,0.0261,0.9915,10.4522,-6.3171,-94.7647,-233.9047,161.9340,-245.8998,0.0249
[0] : 0.0443,0.0269,0.9948,10.9176,-12.0925,-89.2105,-58.4761,193.4212,541.2796,0.0248
[0] : 0.0023,-0.0101,1.0074,18.6462,-15.6784,-88.1958,-56.9768,227.9072,578.7643,0.0249
[0] : 0.0354,0.0515,1.0296,18.6004,-9.1476,-88.2492,-74.9694,173.9291,545.7777,0.0248
[0] : 0.0314,0.0538,0.9780,16.8380,-12.4206,-76.0269,-256.3955,112.4542,-244.4004,0.0247
[0] : 0.0348,0.0664,0.9864,8.2092,-20.9503,-48.9883,-256.3955,112.4542,-244.4004,0.0248
[0] : 0.0121,0.0403,0.9786,7.7972,-23.6587,-43.5485,-248.8986,107.9560,-236.9035,0.0248
[0] : 0.0495,0.0570,0.9812,7.1792,-19.3405,-36.9644,-248.8986,107.9560,-236.9035,0.0248
[0] : 0.0731,0.0914,0.9991,3.4866,-14.9002,-25.1922,-256.3955,94.4615,-244.4004,0.0247
[0] : 0.0465,0.0181,0.9771,1.9912,-20.2560,-7.1105,-256.3955,94.4615,-244.4004,0.0253
[0] : 0.0888,0.0548,0.9764,-2.3574,-21.2936,12.2375,-263.8925,80.9670,-230.9059,0.0248
[0] : 0.0803,0.0391,0.9852,-3.4942,-16.4642,21.3088,-37.4847,151.4383,574.2661,0.0249
[0] : 0.0377,0.0513,1.0043,-0.4425,-5.8135,8.6593,-265.3919,85.4652,-226.4078,0.0248
[0] : 0.1120,0.0152,0.9998,0.0381,-1.2207,-1.9531,-38.9841,158.9352,566.7692,0.0248
[0] : 0.0938,0.0397,0.9743,-2.7465,-4.8522,3.6468,-266.8913,92.9621,-221.9096,0.0248
[0] : 0.1319,0.0256,0.9802,-6.1721,-7.4081,9.8419,-32.9865,146.9401,572.7667,0.0249
[0] : 0.1173,0.0590,1.0025,-2.6092,-3.7689,0.9613,-32.9865,146.9401,572.7667,0.0248
[0] : 0.0888,0.0391,0.9973,1.3809,-0.1907,-2.0446,-271.3894,88.4639,-226.4078,0.0248
[0] : 0.1199,0.0536,1.0201,-0.1373,0.5035,0.9613,-271.3894,88.4639,-226.4078,0.0247
[0] : 0.1010,0.0407,1.0068,-0.0686,-8.1481,4.2648,-260.8937,83.9658,-236.9035,0.0249
[0] : 0.0489,0.0400,0.9785,-0.1220,-9.3688,6.9503,-260.8937,83.9658,-236.9035,0.0247
[0] : 0.0683,0.0181,0.9715,1.0070,-4.5242,6.7214,-257.8949,92.9621,-224.9084,0.0249
[0] : 0.0784,0.0371,0.9880,1.0681,-0.2365,4.7378,-257.8949,92.9621,-224.9084,0.0248
[0] : 0.0998,0.0415,1.0207,-2.3422,-2.9067,3.7841,-277.3870,94.4615,-238.4029,0.0248
[0] : 0.0738,0.0391,1.0026,-2.0980,-5.9204,3.2424,-34.4859,172.4297,595.2576,0.0249
[0] : 0.0343,0.0328,1.0148,-1.8844,-3.7536,6.4010,-265.3919,100.4590,-229.4066,0.0248
[0] : 0.0395,-0.0134,0.9719,-0.6561,0.0000,2.8381,-25.4896,154.4371,550.2759,0.0248
[0] : 0.0869,0.0176,1.0118,-3.6621,2.9907,1.0681,-272.8888,92.9621,-218.9108,0.0249
[0] : 0.1106,0.0330,1.0278,-3.4332,4.2190,3.0288,-43.4822,160.4346,553.2747,0.0248
[0] : 0.0910,0.0519,1.0086,-0.2517,-1.2664,-1.7013,-250.3980,94.4615,-229.4066,0.0248
[0] : 0.0588,0.0273,0.9978,0.3356,-4.2877,-3.5018,-260.8937,98.9597,-224.9084,0.0248
[0] : 0.0200,0.0092,0.9951,-0.4119,-3.8681,-1.4724,-49.4798,175.4285,577.2649,0.0248
[0] : 0.0333,0.0779,1.0061,0.0534,1.3809,-1.2893,-260.8937,107.9560,-224.9084,0.0248
[0] : 0.0642,-0.0014,1.0378,0.7934,-1.3275,0.8544,-55.4774,190.4224,577.2649,0.0252
[0] : 0.1004,-0.0294,1.0184,1.3198,-5.5084,4.0664,-266.8913,101.9584,-242.9010,0.0248
[0] : 0.0693,0.0059,1.0012,0.2593,-6.9046,-2.4642,-47.9804,191.9218,584.7619,0.0249
[0] : 0.0516,0.0253,0.9927,-2.7008,-6.3552,1.6174,-253.3968,91.4627,-217.4114,0.0248
[0] : 0.0220,0.0142,0.9853,-4.4479,-3.3569,6.2332,-44.9816,170.9304,575.7655,0.0248
[0] : 0.0816,0.0336,1.0198,-4.2037,-3.4408,5.6228,-257.8949,98.9597,-238.4029,0.0248
[0] : 0.1047,-0.0056,1.0056,-4.1198,-1.2207,-1.7700,-52.4786,181.4261,580.2637,0.0250
[0] : 0.0902,-0.0164,0.9975,-4.8828,-0.5340,-2.6168,-257.8949,101.9584,-230.9059,0.0251
[0] : 0.0742,0.0273,0.9748,-5.4168,0.2975,-1.9073,-38.9841,149.9389,557.7728,0.0254
[0] : 0.0432,-0.0319,0.9982,-3.9520,-1.1901,5.7220,-266.8913,98.9597,-230.9059,0.0248
[0] : 0.0475,0.0380,0.9803,-0.3433,-3.2501,4.9285,-40.4835,148.4395,568.2686,0.0248
[0] : 0.0372,0.0206,0.9806,-0.1602,-4.1503,4.4479,-40.4835,148.4395,568.2686,0.0248
[0] : 0.0633,0.0095,0.9864,-2.4566,-0.5264,3.3569,-263.8925,98.9597,-232.4053,0.0249
[0] : 0.0319,0.0135,0.9671,-4.6920,0.4196,4.2953,-262.3931,106.4566,-235.4041,0.0248
[0] : 0.0711,-0.0171,1.0251,-3.9520,-2.6245,6.7901,-37.4847,163.4334,553.2747,0.0248
[0] : 0.0842,-0.0457,1.0248,-0.7019,-4.0969,1.0604,-257.8949,113.9536,-221.9096,0.0248
[0] : 0.0454,-0.0010,1.0028,-0.2136,-4.0588,-1.9454,-50.9792,155.9365,548.7765,0.0248
[0] : 0.0491,-0.0103,1.0017,0.1220,-0.2288,-2.1667,-263.8925,95.9609,-239.9023,0.0248
[0] : 0.0674,-0.0782,0.9755,-0.2975,-0.7324,3.9138,-32.9865,158.9352,548.7765,0.0249
[0] : 0.0294,-0.0039,1.0061,-3.3721,-1.3427,7.4615,-259.3943,109.4554,-232.4053,0.0249
[0] : 0.0770,-0.0073,0.9816,-6.4849,1.9836,3.4103,-41.9829,152.9377,563.7704,0.0249
[0] : 0.0711,-0.0447,1.0164,-8.5525,5.0506,-1.2283,-253.3968,112.4542,-238.4029,0.0249
[0] : 0.0651,-0.0595,1.0134,-11.5203,5.0354,-2.1972,-253.3968,112.4542,-238.4029,0.0248
[0] : -0.0174,-0.0316,0.9774,-15.7546,5.8517,4.1503,-254.8962,110.9548,-239.9023,0.0249
[0] : -0.0064,-0.0664,0.9642,-20.5993,15.2282,20.0653,-254.8962,110.9548,-239.9023,0.0253
[0] : 0.0684,-0.1032,1.0128,-22.4609,20.4010,22.9721,-50.9792,152.9377,542.7789,0.0249
[0] : 0.0826,-0.0510,1.0452,-20.0805,13.1988,16.5328,-251.8974,128.9474,-242.9010,0.0249
[0] : 0.0294,-0.0528,1.0300,-17.6239,6.0119,12.8936,-53.9780,167.9316,545.7777,0.0248
[0] : 0.0425,-0.0852,1.0097,-13.1530,0.4882,15.0909,-244.4004,130.4468,-247.3992,0.0249
[0] : 0.0482,-0.0390,1.0173,-2.8915,-2.1286,15.8767,-71.9706,167.9316,530.7838,0.0249
[0] : 0.0265,-0.0433,1.0051,1.9607,-4.7607,15.2969,-250.3980,139.4432,-247.3992,0.0248
