0.0323,-0.1392,0.8576,5.5999,-0.7476,1.5945,167.9316,263.8925,110.9548,0.0159
0.0328,-0.1218,0.8634,0.1525,-0.5722,1.8386,166.4322,265.3919,106.4566,0.0159
0.0329,-0.1296,0.8626,-6.7901,-0.0381,1.8386,166.4322,265.3919,106.4566,0.0159
0.0291,-0.1453,0.8582,-10.3836,0.1373,1.9531,172.4297,271.3894,106.4566,0.0159
0.0253,-0.1559,0.8549,-8.3465,0.0915,1.9073,163.4334,268.3907,109.4554,0.0159
0.0264,-0.1585,0.8524,-0.4501,-0.3814,1.6555,163.4334,268.3907,109.4554,0.0159
0.0248,-0.1504,0.8590,3.7460,-0.7400,1.5335,170.9304,260.8937,107.9560,0.0161
0.0313,-0.1339,0.8596,2.9296,-0.5645,1.6403,170.9304,260.8937,107.9560,0.0160
0.0337,-0.1296,0.8643,-2.0904,-0.2822,1.8692,172.4297,265.3919,106.4566,0.0159
0.0314,-0.1359,0.8639,-7.4996,-0.0457,1.8463,178.4273,271.3894,103.4578,0.0160
0.0318,-0.1481,0.8559,-8.6288,0.1449,1.9378,178.4273,271.3894,103.4578,0.0159
0.0263,-0.1572,0.8580,-4.1427,-0.1525,1.7623,175.4285,274.3882,100.4590,0.0159
0.0301,-0.1525,0.8537,1.3275,-0.5187,1.6403,175.4285,274.3882,100.4590,0.0159
0.0299,-0.1439,0.8588,3.6468,-0.6103,1.6250,151.4383,268.3907,106.4566,0.0160
0.0335,-0.1325,0.8633,1.1825,-0.5035,1.7929,151.4383,268.3907,106.4566,0.0159
0.0296,-0.1286,0.8663,-3.8223,-0.2441,1.7776,151.4383,268.3907,106.4566,0.0159
0.0280,-0.1379,0.8621,-8.1024,0.0991,1.9378,170.9304,266.8913,101.9584,0.0159
0.0251,-0.1540,0.8588,-6.8893,0.0152,1.7547,170.9304,266.8913,101.9584,0.0159
0.0275,-0.1549,0.8554,-2.9983,-0.1907,1.6021,182.9255,266.8913,104.9572,0.0162
0.0299,-0.1497,0.8580,1.0528,-0.4653,1.6403,182.9255,266.8913,104.9572,0.0158
0.0357,-0.1384,0.8605,2.8228,-0.5416,1.6250,182.9255,266.8913,104.9572,0.0158
0.0377,-0.1309,0.8638,-0.3890,-0.4348,1.7929,169.4310,271.3894,106.4566,0.0159
0.0352,-0.1316,0.8632,-5.1040,-0.2212,1.9073,169.4310,271.3894,106.4566,0.0159
0.0310,-0.1416,0.8581,-8.4152,0.1525,1.9760,178.4273,262.3931,103.4578,0.0159
0.0242,-0.1517,0.8556,-7.5607,0.2441,1.8920,178.4273,262.3931,103.4578,0.0159
0.0269,-0.1557,0.8565,-3.3264,-0.1831,1.7547,178.4273,262.3931,103.4578,0.0160
0.0256,-0.1511,0.8540,1.6860,-0.3890,1.7700,184.4249,277.3870,97.4603,0.0159
0.0270,-0.1417,0.8605,1.3351,-0.4425,1.6632,184.4249,277.3870,97.4603,0.0159
0.0291,-0.1360,0.8613,-1.5792,-0.2365,1.7623,184.4249,277.3870,97.4603,0.0159
0.0292,-0.1384,0.8583,-4.4631,-0.1220,1.8310,170.9304,269.8901,95.9609,0.0159
0.0289,-0.1425,0.8594,-4.9591,-0.1220,1.7395,170.9304,269.8901,95.9609,0.0159
0.0310,-0.1444,0.8592,-3.6849,-0.1983,1.6860,170.9304,269.8901,95.9609,0.0159
0.0336,-0.1453,0.8645,-1.2969,-0.2059,1.7395,175.4285,274.3882,106.4566,0.0162
0.0334,-0.1399,0.8576,-1.0223,-0.3585,1.6784,175.4285,274.3882,106.4566,0.0159
0.0334,-0.1396,0.8598,-2.4795,-0.2059,1.7471,169.4310,259.3943,94.4615,0.0160
0.0300,-0.1429,0.8580,-4.4479,-0.0915,1.8005,184.4249,283.3846,110.9548,0.0159
0.0268,-0.1478,0.8585,-5.2261,0.0076,1.8081,184.4249,283.3846,110.9548,0.0159
0.0245,-0.1544,0.8607,-3.5018,-0.1754,1.6708,166.4322,268.3907,100.4590,0.0159
0.0247,-0.1478,0.8569,-0.7095,-0.2899,1.7318,166.4322,268.3907,100.4590,0.0154
0.0280,-0.1414,0.8587,1.5792,-0.5264,1.6937,170.9304,260.8937,107.9560,0.0159
0.0328,-0.1339,0.8630,1.3656,-0.5111,1.6632,170.9304,260.8937,107.9560,0.0159
0.0368,-0.1291,0.8639,-1.4801,-0.3890,1.7852,170.9304,260.8937,107.9560,0.0160
0.0356,-0.1311,0.8629,-6.7214,0.0228,1.8844,170.9304,275.8876,107.9560,0.0159
0.0313,-0.1437,0.8562,-8.2550,0.1754,1.8157,170.9304,275.8876,107.9560,0.0160
0.0274,-0.1552,0.8579,-6.3095,0.1754,1.8692,149.9389,269.8901,104.9572,0.0159
0.0277,-0.1563,0.8557,-2.1667,-0.0762,1.7013,149.9389,269.8901,104.9572,0.0160
0.0292,-0.1476,0.8574,1.6784,-0.4272,1.6250,149.9389,269.8901,104.9572,0.0159
0.0316,-0.1404,0.8596,2.1133,-0.4806,1.6174,163.4334,256.3955,112.4542,0.0157
0.0306,-0.1316,0.8594,-0.7858,-0.3280,1.6708,163.4334,256.3955,112.4542,0.0159
0.0299,-0.1322,0.8621,-4.7378,-0.1678,1.8081,170.9304,272.8888,113.9536,0.0159
0.0306,-0.1416,0.8601,-6.8817,-0.0076,1.8310,170.9304,272.8888,113.9536,0.0159
0.0286,-0.1491,0.8552,-6.2255,-0.0076,1.8234,178.4273,259.3943,112.4542,0.0155
0.0290,-0.1553,0.8593,-3.3493,-0.0839,1.7471,169.4310,268.3907,109.4554,0.0160
0.0295,-0.1494,0.8590,0.5111,-0.4653,1.6937,169.4310,268.3907,109.4554,0.0159
0.0304,-0.1372,0.8635,0.8697,-0.4730,1.6479,176.9279,272.8888,107.9560,0.0160
0.0302,-0.1339,0.8615,-1.4343,-0.2899,1.7623,176.9279,272.8888,107.9560,0.0158
0.0291,-0.1370,0.8616,-4.6463,-0.0762,1.8005,175.4285,286.3833,97.4603,0.0160
0.0317,-0.1447,0.8591,-6.4086,0.0610,1.7929,166.4322,268.3907,118.4517,0.0159
0.0303,-0.1517,0.8599,-5.2719,-0.0152,1.7623,169.4310,271.3894,100.4590,0.0159
0.0291,-0.1517,0.8561,-0.7095,-0.2899,1.6860,169.4310,271.3894,100.4590,0.0159
0.0305,-0.1420,0.8590,1.6021,-0.4730,1.6860,178.4273,280.3858,94.4615,0.0160
0.0326,-0.1340,0.8623,0.8544,-0.3967,1.7166,178.4273,280.3858,94.4615,0.0159
0.0296,-0.1328,0.8671,-2.6550,-0.1144,1.8157,167.9316,275.8876,98.9597,0.0159
0.0278,-0.1362,0.8627,-6.2637,-0.0228,1.8768,160.4346,277.3870,100.4590,0.0159
0.0288,-0.1488,0.8589,-7.2021,0.1525,1.8844,160.4346,277.3870,100.4590,0.0160
0.0284,-0.1556,0.8568,-4.0817,-0.0839,1.6860,170.9304,257.8949,101.9584,0.0159
0.0310,-0.1534,0.8572,0.2288,-0.3662,1.6021,170.9304,257.8949,101.9584,0.0159
0.0300,-0.1433,0.8574,2.6855,-0.4882,1.5869,164.9328,272.8888,119.9511,0.0160
0.0316,-0.1323,0.8618,1.6479,-0.5035,1.7242,163.4334,271.3894,100.4590,0.0158
0.0295,-0.1289,0.8653,-3.9291,-0.1678,1.8157,163.4334,271.3894,100.4590,0.0158
0.0290,-0.1361,0.8624,-7.6675,0.0991,1.9454,176.9279,278.8864,104.9572,0.0159
0.0278,-0.1503,0.8580,-8.0947,0.0839,1.8997,176.9279,278.8864,104.9572,0.0159
0.0294,-0.1574,0.8580,-4.6310,-0.0534,1.7547,170.9304,275.8876,92.9621,0.0159
0.0295,-0.1538,0.8521,0.3051,-0.3433,1.7013,170.9304,275.8876,92.9621,0.0160
0.0316,-0.1413,0.8596,3.1051,-0.5874,1.7166,170.9304,275.8876,92.9621,0.0158
0.0315,-0.1323,0.8634,0.5187,-0.4501,1.7013,167.9316,272.8888,107.9560,0.0160
0.0314,-0.1307,0.8615,-4.5547,-0.0839,1.8463,167.9316,272.8888,107.9560,0.0159
0.0305,-0.1426,0.8618,-8.1024,0.0839,1.9149,166.4322,286.3833,103.4578,0.0157
0.0301,-0.1517,0.8570,-7.5531,0.0839,1.8615,166.4322,286.3833,103.4578,0.0160
0.0287,-0.1566,0.8547,-3.3416,-0.0228,1.6632,166.4322,286.3833,103.4578,0.0159
0.0295,-0.1505,0.8535,2.2888,-0.5340,1.6326,173.9291,284.8840,116.9523,0.0159
0.0275,-0.1350,0.8598,2.4108,-0.5111,1.6784,173.9291,284.8840,116.9523,0.0159
0.0312,-0.1311,0.8648,-1.2969,-0.2593,1.8081,175.4285,265.3919,103.4578,0.0159
0.0300,-0.1329,0.8601,-5.8746,-0.0991,1.8997,175.4285,265.3919,103.4578,0.0160
0.0300,-0.1440,0.8586,-8.1024,0.0991,1.8157,173.9291,272.8888,98.9597,0.0154
0.0274,-0.1537,0.8577,-6.0958,0.0534,1.9149,175.4285,277.3870,103.4578,0.0159
0.0263,-0.1535,0.8570,0.1220,-0.3738,1.7318,175.4285,277.3870,103.4578,0.0158
0.0303,-0.1427,0.8599,2.7313,-0.4730,1.6479,161.9340,269.8901,104.9572,0.0159
0.0308,-0.1326,0.8606,0.9994,-0.5035,1.6784,161.9340,269.8901,104.9572,0.0159
0.0299,-0.1322,0.8654,-3.5095,-0.2822,1.8768,161.9340,269.8901,104.9572,0.0159
0.0267,-0.1403,0.8621,-7.1182,0.0610,1.8997,161.9340,269.8901,104.9572,0.0158
0.0278,-0.1491,0.8585,-6.9198,0.0381,1.8692,161.9340,275.8876,92.9621,0.0159
0.0294,-0.1527,0.8579,-2.4414,-0.2593,1.7700,161.9340,275.8876,92.9621,0.0159
0.0304,-0.1463,0.8569,0.7705,-0.3662,1.7700,164.9328,269.8901,104.9572,0.0159
0.0297,-0.1389,0.8604,1.5182,-0.4653,1.7242,164.9328,269.8901,104.9572,0.0160
0.0294,-0.1335,0.8616,-0.5111,-0.4425,1.7089,164.9328,278.8864,110.9548,0.0160
