-0.6352,0.0133,0.7726,0.5645,1.0452,0.6866,352.3565,514.2905,49.4798,0.0217
-0.6345,0.0128,0.7764,0.7324,1.3732,0.7629,341.8608,506.7936,50.9792,0.0217
-0.6354,0.0134,0.7742,0.8468,1.3198,0.6256,344.8595,521.7875,53.9780,0.0217
-0.6348,0.0140,0.7743,0.9078,0.9918,0.4806,349.3577,511.2918,55.4774,0.0217
-0.6340,0.0155,0.7717,1.0070,0.8239,0.3967,331.3650,517.2893,46.4810,0.0217
-0.6356,0.0141,0.7728,1.0833,0.6484,0.3356,355.3553,514.2905,58.4761,0.0216
-0.6364,0.0117,0.7694,0.9460,0.5798,0.3738,355.3553,517.2893,55.4774,0.0217
-0.6350,0.0136,0.7739,0.9689,0.3738,0.2975,346.3589,508.2930,46.4810,0.0217
-0.6348,0.0120,0.7754,0.9994,0.2059,0.2899,344.8595,518.7887,44.9816,0.0217
-0.6371,0.0145,0.7687,1.0910,0.2441,0.2975,349.3577,511.2918,46.4810,0.0217
-0.6334,0.0126,0.7702,1.0223,0.4119,0.3738,347.8583,515.7899,53.9780,0.0217
-0.6350,0.0117,0.7727,1.1596,0.4882,0.2899,343.3601,505.2942,49.4798,0.0216
-0.6369,0.0150,0.7742,0.9460,0.4959,0.3128,353.8559,524.7863,44.9816,0.0217
-0.6352,0.0126,0.7728,0.8926,0.5950,0.3509,350.8571,509.7924,50.9792,0.0217
-0.6336,0.0103,0.7716,0.8926,0.4043,0.3967,338.8620,512.7911,41.9829,0.0217
-0.6348,0.0120,0.7716,0.8926,0.6103,0.5035,349.3577,520.2881,49.4798,0.0217
-0.6356,0.0151,0.7672,0.9918,0.7095,0.3433,362.8522,521.7875,47.9804,0.0217
-0.6383,0.0128,0.7683,1.0757,0.8621,0.2593,350.8571,518.7887,47.9804,0.0216
-0.6358,0.0134,0.7703,0.9613,0.7934,0.3662,338.8620,512.7911,62.9743,0.0217
-0.6369,0.0139,0.7720,0.9765,0.7400,0.4653,356.8547,506.7936,50.9792,0.0219
-0.6348,0.0144,0.7723,0.8773,0.4425,0.6561,358.3540,508.2930,49.4798,0.0217
-0.6406,0.0124,0.7701,0.6027,0.3967,0.8697,340.3614,526.2857,58.4761,0.0217
-0.6383,0.0127,0.7676,0.2517,0.6790,1.4190,346.3589,514.2905,43.4822,0.0217
-0.6367,0.0145,0.7743,0.1602,2.0904,1.3809,340.3614,517.2893,52.4786,0.0217
-0.6413,0.0136,0.7716,-0.4653,2.3956,1.8844,356.8547,515.7899,59.9755,0.0217
-0.6416,0.0089,0.7669,-0.0762,3.1967,1.5792,362.8522,512.7911,44.9816,0.0217
-0.6347,0.0118,0.7699,0.0152,3.1661,1.9226,356.8547,512.7911,50.9792,0.0216
-0.6412,0.0200,0.7687,-0.0686,3.6926,1.6860,344.8595,521.7875,56.9768,0.0217
-0.6437,0.0158,0.7598,0.6484,2.8915,0.6179,355.3553,514.2905,31.4871,0.0217
-0.6461,0.0089,0.7589,0.1754,2.4795,0.8850,352.3565,514.2905,52.4786,0.0217
-0.6370,0.0076,0.7699,0.2212,2.1362,1.2054,361.3528,517.2893,40.4835,0.0217
-0.6375,0.0162,0.7689,0.8163,0.9536,0.8087,353.8559,512.7911,47.9804,0.0217
-0.6466,0.0149,0.7621,0.9994,0.1678,0.4196,340.3614,517.2893,58.4761,0.0216
-0.6481,0.0087,0.7605,0.9841,-0.9384,0.2517,344.8595,509.7924,47.9804,0.0217
-0.6464,0.0067,0.7617,0.8163,0.3967,0.3967,355.3553,514.2905,43.4822,0.0217
-0.6383,0.0138,0.7691,1.0910,0.4043,0.3967,350.8571,527.7850,59.9755,0.0217
-0.6346,0.0189,0.7716,1.1215,-1.2283,0.3585,352.3565,502.2954,40.4835,0.0217
-0.6499,0.0147,0.7601,0.9613,0.4730,0.3051,355.3553,514.2905,46.4810,0.0217
-0.6586,0.0094,0.7556,0.9307,1.8463,0.1296,347.8583,518.7887,32.9865,0.0216
-0.6444,0.0061,0.7637,0.7781,2.8305,0.4043,344.8595,509.7924,44.9816,0.0218
-0.6347,0.0155,0.7754,0.6713,1.2893,0.6637,349.3577,511.2918,49.4798,0.0217
-0.6398,0.0186,0.7692,1.2664,0.0000,0.4959,346.3589,523.2869,64.4737,0.0216
-0.6505,0.0145,0.7603,1.0986,-1.1291,0.2441,359.8534,518.7887,38.9841,0.0217
-0.6576,0.0068,0.7569,0.7781,-0.1296,0.2212,353.8559,518.7887,50.9792,0.0217
-0.6497,0.0078,0.7583,0.6408,1.8234,0.3890,350.8571,518.7887,53.9780,0.0217
-0.7412,0.1558,0.6721,16.6397,-21.9039,-38.5284,352.3565,514.2905,46.4810,0.0217
-0.6149,-0.0403,0.8119,44.2352,-84.0988,-51.0635,340.3614,508.2930,34.4859,0.0217
-0.6068,-0.1482,0.8063,34.7290,-73.0590,-43.4112,323.8681,512.7911,38.9841,0.0217
-0.5931,0.0179,0.7899,19.6838,-79.5440,-19.3252,326.8669,503.7948,41.9829,0.0217
-0.5478,0.0087,0.8598,3.9367,-74.1195,-0.2670,307.3748,511.2918,16.4932,0.0217
-0.5301,0.0168,0.8559,-0.0152,-35.6750,0.0534,295.3797,499.2966,28.4884,0.0217
-0.5017,0.0518,0.8360,5.7754,-33.5845,-9.5062,299.8778,515.7899,26.9890,0.0217
-0.5190,-0.0383,0.8495,1.9454,-51.4526,1.1749,296.8791,509.7924,20.9914,0.0217
-0.2142,0.0635,0.9423,-4.4708,-109.1918,28.0914,296.8791,515.7899,11.9951,0.0217
-0.2638,-0.0748,0.8986,-9.3383,-211.5402,20.7519,287.8827,512.7911,2.9987,0.0217
-0.6463,0.1534,1.0095,-21.4920,-250.0000,-96.9619,242.9010,524.7863,5.9975,0.0217
-0.2582,-0.0675,1.0930,-29.3121,-247.1694,-200.0122,209.9145,521.7875,11.9951,0.0217
-0.7592,0.3132,1.1442,13.2827,-133.4686,24.0554,187.4236,508.2930,22.4908,0.0217
0.1279,-0.2130,0.9014,87.8219,-108.4365,249.9923,221.9096,506.7936,11.9951,0.0217
0.0022,-0.0164,0.9149,-18.3181,-70.8694,14.7323,235.4041,523.2869,10.4957,0.0217
-0.1764,0.0784,1.1744,-33.7600,-51.7730,107.0175,232.4053,517.2893,10.4957,0.0217
0.0382,-0.0018,1.0388,-24.1699,-62.0803,134.4757,241.4017,517.2893,10.4957,0.0217
0.0281,0.0460,1.0721,-25.7110,-67.0242,83.7478,250.3980,514.2905,13.4945,0.0217
0.1088,-0.0385,0.8883,12.7868,-30.4565,124.9008,259.3943,523.2869,13.4945,0.0217
-0.1377,-0.3120,0.8407,-14.6026,5.0354,-25.6195,260.8937,518.7887,11.9951,0.0217
-0.1405,0.0913,1.0958,4.1122,-33.8439,63.9877,253.3968,526.2857,7.4969,0.0217
0.1240,-0.0146,1.0885,8.1329,-33.0734,41.7404,262.3931,517.2893,22.4908,0.0217
-0.0145,0.0330,1.0047,19.9890,-19.6533,26.4282,274.3882,520.2881,7.4969,0.0217
0.0350,0.0145,1.0677,7.9498,-14.6713,10.0708,269.8901,518.7887,8.9963,0.0217
0.0256,0.0375,1.0627,13.8778,-9.5138,-2.8762,272.8888,515.7899,14.9938,0.0217
0.0397,0.0435,1.0010,17.4942,-15.3198,-19.9966,278.8864,506.7936,-2.9987,0.0217
0.0894,0.0248,0.9966,14.8162,-27.6184,-35.3622,262.3931,517.2893,-4.4981,0.0217
-0.0864,0.0986,1.0452,-10.7727,-30.0140,-86.9598,238.4029,511.2918,-13.4945,0.0217
-0.0109,0.0612,1.0346,-7.9727,-41.5420,-73.1048,235.4041,523.2869,10.4957,0.0217
0.0514,0.0348,1.0278,-1.2512,-18.4936,-56.2438,238.4029,526.2857,-16.4932,0.0217
0.0282,0.0768,0.9981,7.8582,-29.7775,-38.0020,227.9072,521.7875,-8.9963,0.0217
-0.0191,0.0828,0.9918,5.9585,-27.5955,-13.0233,212.9133,521.7875,-2.9987,0.0217
-0.0921,0.0993,0.9544,-2.2964,1.3122,-3.1051,205.4163,523.2869,7.4969,0.0217
-0.0178,0.0863,0.9509,-6.6604,33.5311,-1.6555,212.9133,530.7838,2.9987,0.0217
0.0197,0.0734,0.9647,-4.7225,44.6166,-8.7051,208.4151,517.2893,-4.4981,0.0217
0.0159,0.0531,1.0221,-1.5869,11.6271,-10.9634,218.9108,530.7838,-8.9963,0.0217
-0.0148,0.0616,1.0214,7.4539,-12.1383,1.6937,209.9145,518.7887,-20.9914,0.0217
-0.0313,0.0684,0.9456,7.4462,-6.1416,3.2806,208.4151,529.2844,-13.4945,0.0217
-0.0107,0.0526,0.9729,-6.2789,-6.1569,8.4152,214.4127,532.2832,-7.4969,0.0217
-0.0603,0.0404,0.9656,-13.1607,-21.2783,12.5350,218.9108,524.7863,-14.9938,0.0217
-0.0646,0.0302,0.9531,-13.7329,-25.4364,11.4669,208.4151,541.2796,-16.4932,0.0217
-0.0727,-0.0018,0.9827,-10.3912,-23.2315,16.1056,209.9145,557.7728,-8.9963,0.0217
-0.1183,-0.0536,0.8753,-10.7498,-11.9400,9.2697,217.4114,559.2722,-22.4908,0.0217
-0.2289,-0.0421,0.8559,-12.2070,2.1438,1.8310,199.4188,553.2747,-13.4945,0.0217
-0.1580,-0.0379,0.8823,-13.9312,15.0680,16.7770,227.9072,584.7619,-11.9951,0.0217
0.0208,-0.0480,0.9380,-8.3007,20.8740,20.6451,226.4078,577.2649,-16.4932,0.0217
0.0494,-0.0347,0.9381,-5.3253,17.3645,3.9367,233.9047,590.7594,-17.9926,0.0217
0.1143,-0.0383,0.9431,-9.6511,6.3629,13.3132,251.8974,590.7594,-29.9877,0.0217
0.1463,-0.0089,0.9643,-12.0620,7.0953,23.9639,244.4004,601.2551,-25.4896,0.0217
0.2081,-0.0186,0.9768,-13.5726,10.2615,27.5115,287.8827,596.7570,-8.9963,0.0217
0.3233,-0.0469,0.9974,-11.9476,8.7661,31.1813,278.8864,608.7521,-2.9987,0.0217
0.4045,-0.0491,1.0572,-10.3454,-4.9819,32.0053,289.3821,610.2515,-13.4945,0.0217
0.5024,-0.0593,1.1310,-6.8893,-2.6931,22.4761,292.3809,607.2527,-4.4981,0.0217
0.5673,-0.0650,1.1121,-1.3961,1.9073,17.7230,289.3821,604.2539,1.4993,0.0217
0.5607,-0.0612,1.1290,0.8010,2.6397,6.6070,307.3748,604.2539,10.4957,0.0217
0.5231,-0.0765,1.1134,2.4414,14.4042,-7.2555,304.3760,595.2576,1.4993,0.0217
0.5009,-0.0792,1.1398,3.4561,6.2484,-25.5813,298.3785,589.2600,7.4969,0.0217
0.4761,-0.0831,1.1479,12.4435,-6.1798,-22.5143,292.3809,610.2515,7.4969,0.0218
0.4539,-0.0898,1.1333,14.1372,-15.6021,-23.8418,275.8876,596.7570,0.0000,0.0217
0.4216,-0.0892,1.1003,16.6168,-21.0189,-26.2603,284.8840,596.7570,-11.9951,0.0217
0.3798,-0.0808,1.0721,25.8865,-2.0599,-43.3807,268.3907,601.2551,-7.4969,0.0217
0.4033,-0.0697,0.9938,15.6250,-1.9836,-39.8941,245.8998,593.7582,-2.9987,0.0217
0.3402,-0.0476,1.0032,6.9427,10.4751,-51.6204,232.4053,604.2539,-13.4945,0.0217
0.2971,-0.0554,1.0236,5.6304,14.4882,-48.8815,215.9120,575.7655,-2.9987,0.0217
0.2492,-0.0383,1.0046,5.3100,20.6909,-41.0079,202.4175,553.2747,-4.4981,0.0217
0.1835,-0.0423,0.8901,-1.2817,23.4832,-42.0379,214.4127,547.2771,4.4981,0.0217
0.0455,-0.0368,0.8588,-10.8795,31.6009,-48.0194,208.4151,529.2844,-4.4981,0.0217
0.0488,-0.0681,0.7943,-17.4179,56.2744,-48.4466,214.4127,514.2905,19.4920,0.0217
-0.0433,-0.0432,0.9069,-37.6586,26.4587,-43.2891,217.4114,517.2893,25.4896,0.0217
-0.2268,-0.0270,0.9544,-37.5595,-7.9498,-27.5726,211.4139,508.2930,19.4920,0.0217
-0.3329,-0.0028,0.8881,-29.2510,-8.3084,-14.5034,214.4127,502.2954,34.4859,0.0217
-0.0292,-0.1508,0.7460,-33.3328,10.4980,-10.1623,202.4175,505.2942,49.4798,0.0217
-0.1500,-0.0582,0.9454,-46.1578,-23.7197,-12.7410,200.9181,512.7911,41.9829,0.0217
-0.2373,-0.0325,1.0166,-43.7698,-47.8210,-2.0599,205.4163,508.2930,70.4713,0.0216
-0.1936,-0.0068,0.8818,-26.2832,-37.1322,7.1258,202.4175,523.2869,67.4725,0.0217
-0.0870,-0.0557,0.7268,-25.5661,-18.7072,2.2964,199.4188,520.2881,79.4676,0.0217
-0.0887,-0.0358,0.8616,-29.9911,-5.9509,-12.6571,200.9181,515.7899,74.9694,0.0217
-0.2042,-0.0469,1.0333,-31.7306,-19.9050,-18.2037,181.4261,520.2881,91.4627,0.0217
-0.2664,-0.0637,1.0686,-16.0903,-8.0947,-5.8822,170.9304,524.7863,101.9584,0.0217
-0.1386,-0.2065,0.9945,-15.4800,19.8364,-2.3574,166.4322,529.2844,97.4603,0.0217
-0.2316,-0.1685,1.1962,-21.4385,31.3339,-18.0358,158.9352,527.7850,113.9536,0.0218
-0.2711,-0.1631,1.1991,-14.3356,21.2326,-13.2141,166.4322,529.2844,112.4542,0.0217
-0.2911,-0.1744,1.1781,-9.1018,20.8969,-6.6146,149.9389,536.7814,110.9548,0.0217
-0.2525,-0.1785,1.1298,-4.3869,17.8909,-0.3662,151.4383,544.2783,103.4578,0.0217
-0.2359,-0.1716,1.1389,4.3106,4.8751,1.5716,146.9401,542.7789,104.9572,0.0217
